invoiceno,invoicedate
557321,2011-06-20 08:50:00
C557521,2011-06-20 17:20:00
570474,2011-10-10 16:41:00
536810,2010-12-02 16:50:00
C557479,2011-06-20 13:56:00
C557478,2011-06-20 13:52:00
C565683,2011-09-06 10:42:00
C565761,2011-09-06 13:59:00
567800,2011-09-22 12:01:00
C557288,2011-06-19 12:48:00
C557282,2011-06-19 12:25:00
C565762,2011-09-06 14:05:00
574585,2011-11-06 09:34:00
558644,2011-07-01 10:16:00
C565799,2011-09-07 10:17:00
C565804,2011-09-07 10:50:00
576902,2011-11-17 08:56:00
570702,2011-10-12 09:38:00
558653,2011-07-01 10:40:00
536803,2010-12-02 16:33:00
C565864,2011-09-07 15:00:00
C557165,2011-06-17 11:10:00
551165,2011-04-26 15:58:00
551166,2011-04-26 16:01:00
574576,2011-11-04 17:07:00
570461,2011-10-10 15:45:00
C565290,2011-09-02 11:46:00
557255,2011-06-19 10:11:00
C565294,2011-09-02 12:00:00
551135,2011-04-26 13:04:00
551138,2011-04-26 13:06:00
551141,2011-04-26 13:12:00
C557475,2011-06-20 13:33:00
C565403,2011-09-02 17:53:00
C565422,2011-09-04 12:15:00
C557465,2011-06-20 13:07:00
C557463,2011-06-20 13:03:00
551144,2011-04-26 13:36:00
C565477,2011-09-05 10:58:00
C565581,2011-09-05 12:37:00
C565582,2011-09-05 12:38:00
548643,2011-04-01 13:01:00
536809,2010-12-02 16:48:00
551146,2011-04-26 13:45:00
C557408,2011-06-20 11:33:00
574467,2011-11-04 11:53:00
C563072,2011-08-11 15:45:00
C563596,2011-08-18 06:19:00
C560903,2011-07-21 17:47:00
C560905,2011-07-21 17:54:00
C560907,2011-07-21 17:55:00
567951,2011-09-23 08:25:00
549417,2011-04-08 11:44:00
C560912,2011-07-21 18:05:00
549938,2011-04-13 11:42:00
C560987,2011-07-22 13:09:00
C560990,2011-07-22 13:24:00
549941,2011-04-13 11:53:00
C561016,2011-07-22 16:41:00
C561017,2011-07-22 16:49:00
C559059,2011-07-06 10:00:00
C561019,2011-07-22 16:52:00
549961,2011-04-13 13:51:00
558006,2011-06-24 10:47:00
C561061,2011-07-24 13:31:00
C561069,2011-07-24 14:50:00
C561083,2011-07-24 16:20:00
C561104,2011-07-25 11:36:00
C559140,2011-07-06 13:42:00
558276,2011-06-28 10:18:00
557936,2011-06-23 15:28:00
577322,2011-11-18 13:45:00
C560643,2011-07-20 11:09:00
549841,2011-04-12 13:52:00
549850,2011-04-12 14:58:00
558078,2011-06-26 11:00:00
558246,2011-06-27 16:43:00
558070,2011-06-24 15:59:00
C560699,2011-07-20 12:32:00
C560733,2011-07-20 14:55:00
C560735,2011-07-20 14:59:00
C559252,2011-07-07 11:42:00
C560832,2011-07-21 12:07:00
549925,2011-04-13 10:12:00
C560860,2011-07-21 13:30:00
C559193,2011-07-07 10:26:00
577326,2011-11-18 14:08:00
C560877,2011-07-21 15:14:00
558261,2011-06-28 08:39:00
C559175,2011-07-07 10:17:00
C560899,2011-07-21 17:32:00
C559049,2011-07-05 15:50:00
C561210,2011-07-25 16:58:00
C561211,2011-07-25 16:58:00
C561212,2011-07-25 17:00:00
C561469,2011-07-27 13:13:00
C558903,2011-07-04 16:09:00
C558901,2011-07-04 16:07:00
C558899,2011-07-04 16:00:00
C561510,2011-07-27 14:51:00
C561586,2011-07-28 10:49:00
C561587,2011-07-28 10:50:00
C561588,2011-07-28 10:53:00
C558884,2011-07-04 14:53:00
C558883,2011-07-04 14:51:00
C561590,2011-07-28 11:16:00
551425,2011-04-28 14:36:00
C558859,2011-07-04 12:17:00
C561591,2011-07-28 11:17:00
557940,2011-06-23 15:48:00
C558764,2011-07-03 13:08:00
C561598,2011-07-28 11:27:00
C561604,2011-07-28 12:08:00
C561606,2011-07-28 12:10:00
C561380,2011-07-26 17:12:00
C558905,2011-07-04 16:27:00
C561379,2011-07-26 17:12:00
C561234,2011-07-26 10:25:00
C559033,2011-07-05 14:54:00
C561227,2011-07-26 10:15:00
C559031,2011-07-05 14:53:00
537035,2010-12-03 17:21:00
549971,2011-04-13 14:25:00
C561230,2011-07-26 10:19:00
C559022,2011-07-05 13:18:00
549979,2011-04-13 15:06:00
C561237,2011-07-26 10:29:00
C561370,2011-07-26 16:22:00
549314,2011-04-08 09:50:00
558325,2011-06-28 11:56:00
550002,2011-04-14 09:30:00
C561240,2011-07-26 10:33:00
C561319,2011-07-26 12:43:00
C559003,2011-07-05 12:19:00
577510,2011-11-20 12:46:00
574309,2011-11-03 16:54:00
C560608,2011-07-20 10:35:00
574283,2011-11-03 14:53:00
558090,2011-06-26 12:51:00
C560123,2011-07-15 10:35:00
C559808,2011-07-12 14:49:00
C559829,2011-07-13 09:45:00
C559530,2011-07-10 12:04:00
C559880,2011-07-13 11:32:00
549445,2011-04-08 13:01:00
C559882,2011-07-13 11:34:00
C559908,2011-07-13 13:56:00
536969,2010-12-03 13:10:00
C559500,2011-07-08 14:27:00
C559949,2011-07-14 10:42:00
C559950,2011-07-14 10:47:00
558203,2011-06-27 13:51:00
C559953,2011-07-14 11:00:00
549444,2011-04-08 13:00:00
C560043,2011-07-14 14:47:00
C560044,2011-07-14 14:47:00
549668,2011-04-11 12:21:00
574246,2011-11-03 12:49:00
C560046,2011-07-14 14:55:00
C559803,2011-07-12 13:49:00
C559531,2011-07-10 12:07:00
C559533,2011-07-10 12:10:00
C559683,2011-07-11 14:56:00
549534,2011-04-08 17:09:00
570662,2011-10-11 14:19:00
549541,2011-04-10 10:16:00
549585,2011-04-11 09:54:00
C559568,2011-07-11 11:09:00
558242,2011-06-27 15:35:00
C559540,2011-07-10 12:39:00
C559675,2011-07-11 14:21:00
C559705,2011-07-12 09:58:00
558236,2011-06-27 14:55:00
C559738,2011-07-12 10:56:00
C559739,2011-07-12 11:07:00
C559740,2011-07-12 11:08:00
549591,2011-04-11 10:10:00
536970,2010-12-03 13:12:00
549593,2011-04-11 10:18:00
C559534,2011-07-10 12:11:00
C559744,2011-07-12 11:13:00
C560099,2011-07-14 17:47:00
549669,2011-04-11 12:21:00
C559294,2011-07-07 12:29:00
C559473,2011-07-08 13:40:00
C560391,2011-07-18 13:21:00
549712,2011-04-11 14:10:00
574270,2011-11-03 14:28:00
536967,2010-12-03 12:57:00
C559345,2011-07-07 17:16:00
C560474,2011-07-19 10:46:00
574271,2011-11-03 14:32:00
577387,2011-11-18 16:55:00
536954,2010-12-03 12:41:00
C560550,2011-07-19 12:47:00
C559344,2011-07-07 17:09:00
574241,2011-11-03 12:46:00
C559309,2011-07-07 13:18:00
C560558,2011-07-19 13:22:00
577361,2011-11-18 16:13:00
574274,2011-11-03 14:33:00
577494,2011-11-20 12:17:00
558109,2011-06-26 15:36:00
C560585,2011-07-19 15:47:00
C560390,2011-07-18 13:20:00
536992,2010-12-03 15:16:00
577401,2011-11-18 17:34:00
C559468,2011-07-08 13:36:00
C560148,2011-07-15 11:10:00
C560189,2011-07-15 12:30:00
C560206,2011-07-15 13:56:00
C560208,2011-07-15 13:58:00
C560219,2011-07-15 15:22:00
C560220,2011-07-15 15:22:00
C560221,2011-07-15 15:23:00
C559470,2011-07-08 13:38:00
C560242,2011-07-17 12:03:00
549441,2011-04-08 12:43:00
C559467,2011-07-08 13:33:00
C560243,2011-07-17 12:04:00
C559417,2011-07-08 11:08:00
C560301,2011-07-18 10:34:00
549689,2011-04-11 13:40:00
C559351,2011-07-07 17:42:00
558127,2011-06-27 10:42:00
549696,2011-04-11 13:55:00
C561612,2011-07-28 12:36:00
C561619,2011-07-28 13:31:00
558474,2011-06-29 15:42:00
567900,2011-09-22 16:27:00
C562887,2011-08-10 11:43:00
549022,2011-04-05 16:23:00
C562889,2011-08-10 12:07:00
C562909,2011-08-10 13:00:00
C562910,2011-08-10 13:03:00
C562911,2011-08-10 13:06:00
C562915,2011-08-10 13:35:00
570510,2011-10-11 10:22:00
C562943,2011-08-11 09:16:00
C558312,2011-06-28 11:30:00
557668,2011-06-22 09:02:00
550377,2011-04-18 11:45:00
548985,2011-04-05 12:46:00
577546,2011-11-20 14:45:00
550450,2011-04-18 12:47:00
C558255,2011-06-27 17:06:00
557610,2011-06-21 12:09:00
577100,2011-11-17 16:51:00
558453,2011-06-29 13:52:00
C562884,2011-08-10 11:25:00
C562876,2011-08-10 10:42:00
C561620,2011-07-28 13:40:00
549040,2011-04-05 17:22:00
577137,2011-11-18 08:59:00
C558405,2011-06-29 10:30:00
557752,2011-06-22 12:57:00
577130,2011-11-17 19:58:00
C562794,2011-08-09 14:20:00
568380,2011-09-27 09:18:00
C562797,2011-08-09 14:29:00
C562798,2011-08-09 14:30:00
C562799,2011-08-09 14:31:00
C562800,2011-08-09 14:34:00
C558364,2011-06-28 15:20:00
C562801,2011-08-09 14:35:00
577129,2011-11-17 19:52:00
C562808,2011-08-09 15:10:00
558366,2011-06-28 15:30:00
558387,2011-06-29 09:58:00
550345,2011-04-18 09:06:00
C562845,2011-08-10 09:21:00
C562848,2011-08-10 09:35:00
550491,2011-04-18 14:37:00
C562992,2011-08-11 11:48:00
C558249,2011-06-27 16:59:00
C558239,2011-06-27 15:24:00
548940,2011-04-05 10:31:00
C558095,2011-06-26 13:13:00
C558091,2011-06-26 12:52:00
C558088,2011-06-26 12:08:00
568396,2011-09-27 10:24:00
577596,2011-11-21 08:02:00
C558081,2011-06-26 11:42:00
550610,2011-04-19 12:22:00
C563459,2011-08-16 14:51:00
C558061,2011-06-24 15:15:00
557573,2011-06-21 10:56:00
C563554,2011-08-17 13:16:00
C563570,2011-08-17 14:51:00
C558060,2011-06-24 15:05:00
574446,2011-11-04 11:43:00
C563586,2011-08-17 17:19:00
C563587,2011-08-17 17:37:00
C563591,2011-08-18 06:10:00
C563594,2011-08-18 06:14:00
567895,2011-09-22 15:57:00
C563249,2011-08-15 11:35:00
C563240,2011-08-15 10:06:00
550531,2011-04-19 10:59:00
C563068,2011-08-11 15:26:00
577553,2011-11-20 15:30:00
C559651,2011-07-11 12:43:00
550516,2011-04-18 17:32:00
C563197,2011-08-14 09:57:00
557583,2011-06-21 11:07:00
C563218,2011-08-14 14:15:00
C563219,2011-08-14 14:17:00
C558189,2011-06-27 12:16:00
C563232,2011-08-14 15:55:00
C563221,2011-08-14 14:23:00
C558129,2011-06-27 11:18:00
C563222,2011-08-14 14:28:00
C558128,2011-06-27 11:14:00
567897,2011-09-22 16:07:00
550608,2011-04-19 12:19:00
C563224,2011-08-14 14:33:00
C563226,2011-08-14 14:36:00
C562661,2011-08-08 13:40:00
C558423,2011-06-29 12:05:00
C562651,2011-08-08 13:25:00
C558575,2011-06-30 14:58:00
C562110,2011-08-02 15:46:00
C562111,2011-08-02 15:48:00
C562115,2011-08-02 16:17:00
C562116,2011-08-02 16:19:00
549187,2011-04-07 10:09:00
577177,2011-11-18 11:10:00
C562118,2011-08-02 16:23:00
550151,2011-04-14 14:41:00
574320,2011-11-03 19:17:00
C558726,2011-07-01 14:32:00
C562122,2011-08-02 17:18:00
574324,2011-11-04 07:46:00
557800,2011-06-23 09:56:00
C558722,2011-07-01 14:18:00
C562142,2011-08-03 10:37:00
549186,2011-04-07 09:39:00
558353,2011-06-28 14:55:00
577529,2011-11-20 13:47:00
C562144,2011-08-03 10:43:00
550150,2011-04-14 14:39:00
C562051,2011-08-02 11:58:00
C558733,2011-07-01 15:06:00
558352,2011-06-28 14:54:00
C561622,2011-07-28 13:42:00
557880,2011-06-23 13:16:00
C561649,2011-07-28 15:27:00
C561681,2011-07-28 19:14:00
C561682,2011-07-28 19:27:00
557873,2011-06-23 12:51:00
558333,2011-06-28 13:10:00
568195,2011-09-25 14:41:00
C561793,2011-07-29 13:08:00
C562041,2011-08-02 10:05:00
C561810,2011-07-29 15:12:00
C561886,2011-07-31 13:20:00
C561966,2011-08-01 13:11:00
C562016,2011-08-01 14:12:00
C562020,2011-08-01 15:13:00
C558735,2011-07-01 15:09:00
C562022,2011-08-01 15:39:00
C562030,2011-08-01 17:03:00
C558615,2011-06-30 16:20:00
536883,2010-12-03 11:41:00
577138,2011-11-18 09:03:00
550198,2011-04-15 10:19:00
C562425,2011-08-04 17:08:00
550281,2011-04-15 13:48:00
C558466,2011-06-29 15:20:00
550308,2011-04-17 10:57:00
C562561,2011-08-05 17:13:00
C558465,2011-06-29 15:19:00
C562577,2011-08-07 13:09:00
570554,2011-10-11 11:02:00
550309,2011-04-17 10:59:00
549107,2011-04-06 12:08:00
558365,2011-06-28 15:28:00
C558438,2011-06-29 12:51:00
C558436,2011-06-29 12:45:00
549106,2011-04-06 12:08:00
C562613,2011-08-08 12:11:00
C562617,2011-08-08 12:31:00
550337,2011-04-17 15:29:00
C558433,2011-06-29 12:31:00
557767,2011-06-22 14:24:00
C558468,2011-06-29 15:23:00
557781,2011-06-22 15:30:00
577166,2011-11-18 10:37:00
C562206,2011-08-03 12:55:00
C562151,2011-08-03 10:55:00
C562154,2011-08-03 11:23:00
C562160,2011-08-03 11:50:00
C562185,2011-08-03 12:15:00
C558559,2011-06-30 13:20:00
C562188,2011-08-03 12:16:00
C558553,2011-06-30 12:44:00
C558531,2011-06-30 11:31:00
536866,2010-12-03 11:28:00
C562367,2011-08-04 14:03:00
C562223,2011-08-03 14:34:00
C558530,2011-06-30 11:26:00
568214,2011-09-26 07:35:00
577168,2011-11-18 10:42:00
C558522,2011-06-30 10:33:00
558356,2011-06-28 14:58:00
C558471,2011-06-29 15:38:00
C558469,2011-06-29 15:31:00
C566939,2011-09-15 16:11:00
C568580,2011-09-28 09:57:00
C566941,2011-09-15 16:14:00
C576325,2011-11-14 15:13:00
555478,2011-06-03 12:28:00
C576229,2011-11-14 13:13:00
555422,2011-06-03 10:37:00
575162,2011-11-08 16:27:00
C576235,2011-11-14 13:28:00
C576240,2011-11-14 13:34:00
555419,2011-06-03 10:20:00
C576242,2011-11-14 13:37:00
569583,2011-10-05 11:17:00
553736,2011-05-19 08:33:00
570181,2011-10-07 14:28:00
C576350,2011-11-14 15:41:00
C576197,2011-11-14 12:08:00
C576360,2011-11-14 17:10:00
C576363,2011-11-14 17:23:00
575882,2011-11-11 13:40:00
C576397,2011-11-15 10:48:00
C576401,2011-11-15 10:52:00
C576409,2011-11-15 11:20:00
C576515,2011-11-15 12:16:00
536521,2010-12-01 12:48:00
C576565,2011-11-15 13:39:00
C576576,2011-11-15 14:00:00
553755,2011-05-19 10:32:00
555489,2011-06-03 13:48:00
C576195,2011-11-14 12:03:00
570226,2011-10-09 13:19:00
C575763,2011-11-11 10:55:00
C575663,2011-11-10 14:52:00
C575664,2011-11-10 14:53:00
C575665,2011-11-10 14:54:00
C575666,2011-11-10 14:55:00
C575667,2011-11-10 14:56:00
C575669,2011-11-10 15:00:00
C575670,2011-11-10 15:02:00
553666,2011-05-18 12:18:00
C575679,2011-11-10 15:23:00
575916,2011-11-11 16:49:00
553674,2011-05-18 12:50:00
C575777,2011-11-11 11:15:00
C576194,2011-11-14 12:03:00
555504,2011-06-03 15:43:00
C575841,2011-11-11 11:58:00
575910,2011-11-11 16:05:00
C575921,2011-11-11 17:01:00
569557,2011-10-05 08:52:00
C575962,2011-11-13 12:30:00
C575963,2011-11-13 12:30:00
555490,2011-06-03 13:50:00
C576072,2011-11-13 16:05:00
C576108,2011-11-14 10:32:00
553690,2011-05-18 14:08:00
569634,2011-10-05 12:09:00
569647,2011-10-05 12:35:00
C576788,2011-11-16 13:56:00
575196,2011-11-09 09:41:00
C577327,2011-11-18 14:13:00
C577345,2011-11-18 15:16:00
C577349,2011-11-18 15:32:00
553883,2011-05-19 15:31:00
C577354,2011-11-18 15:50:00
C577360,2011-11-18 16:12:00
C577362,2011-11-18 16:14:00
C577363,2011-11-18 16:17:00
C577364,2011-11-18 16:18:00
C577369,2011-11-18 16:20:00
553898,2011-05-19 17:23:00
C577384,2011-11-18 16:50:00
C576856,2011-11-16 15:51:00
575830,2011-11-11 11:34:00
C577386,2011-11-18 16:54:00
570130,2011-10-07 13:40:00
C577389,2011-11-18 16:59:00
C577390,2011-11-18 17:01:00
553926,2011-05-20 09:47:00
C577392,2011-11-18 17:05:00
569658,2011-10-05 13:00:00
553929,2011-05-20 10:04:00
C577399,2011-11-18 17:15:00
C577486,2011-11-20 11:59:00
C577323,2011-11-18 13:57:00
570144,2011-10-07 13:57:00
C577163,2011-11-18 10:27:00
569656,2011-10-05 12:59:00
553837,2011-05-19 12:09:00
C576866,2011-11-16 16:09:00
C576868,2011-11-16 16:19:00
C576870,2011-11-16 16:21:00
C576903,2011-11-17 09:15:00
575869,2011-11-11 12:45:00
C576918,2011-11-17 10:40:00
553847,2011-05-19 12:41:00
C576921,2011-11-17 10:51:00
553849,2011-05-19 12:54:00
555392,2011-06-02 16:59:00
575180,2011-11-09 08:14:00
C577040,2011-11-17 13:31:00
C577073,2011-11-17 15:02:00
C577075,2011-11-17 15:08:00
C577081,2011-11-17 15:24:00
C577096,2011-11-17 16:40:00
C577131,2011-11-17 20:01:00
553868,2011-05-19 14:24:00
553871,2011-05-19 14:30:00
553874,2011-05-19 14:44:00
555385,2011-06-02 15:22:00
C577154,2011-11-18 09:55:00
575920,2011-11-11 17:01:00
569551,2011-10-04 17:40:00
C575650,2011-11-10 14:24:00
C574558,2011-11-04 15:48:00
C574508,2011-11-04 13:25:00
555724,2011-06-06 16:22:00
C574512,2011-11-04 13:28:00
569489,2011-10-04 13:13:00
553319,2011-05-16 12:05:00
C574522,2011-11-04 13:51:00
575974,2011-11-13 13:05:00
C574525,2011-11-04 13:55:00
C574526,2011-11-04 13:57:00
C574527,2011-11-04 13:58:00
C574548,2011-11-04 15:11:00
553353,2011-05-16 13:47:00
C574900,2011-11-07 15:11:00
555620,2011-06-06 11:46:00
569516,2011-10-04 14:03:00
553380,2011-05-16 15:29:00
555601,2011-06-06 11:22:00
575967,2011-11-13 12:40:00
C574828,2011-11-07 11:12:00
C574850,2011-11-07 12:03:00
C574872,2011-11-07 13:00:00
C574875,2011-11-07 13:06:00
C574876,2011-11-07 13:13:00
C574886,2011-11-07 14:07:00
555751,2011-06-07 11:07:00
555759,2011-06-07 11:10:00
C574500,2011-11-04 13:14:00
555816,2011-06-07 11:49:00
C574137,2011-11-03 11:21:00
C574248,2011-11-03 13:00:00
C574259,2011-11-03 13:52:00
555834,2011-06-07 12:31:00
C574268,2011-11-03 14:22:00
C574288,2011-11-03 15:13:00
569420,2011-10-04 10:33:00
576050,2011-11-13 14:44:00
C574322,2011-11-03 19:42:00
C574337,2011-11-04 10:03:00
C574339,2011-11-04 10:07:00
555817,2011-06-07 11:51:00
553216,2011-05-16 09:52:00
C574443,2011-11-04 11:41:00
575057,2011-11-08 12:24:00
C574483,2011-11-04 12:48:00
553217,2011-05-16 09:52:00
C574488,2011-11-04 12:58:00
C574489,2011-11-04 13:03:00
C574492,2011-11-04 13:06:00
569480,2011-10-04 12:42:00
C574494,2011-11-04 13:11:00
C574496,2011-11-04 13:13:00
536558,2010-12-01 14:48:00
C574912,2011-11-07 15:51:00
C575648,2011-11-10 14:22:00
553550,2011-05-17 16:21:00
C575172,2011-11-08 17:53:00
C575173,2011-11-08 17:54:00
C575174,2011-11-08 17:56:00
C575223,2011-11-09 11:33:00
570201,2011-10-07 16:06:00
553501,2011-05-17 12:59:00
C575327,2011-11-09 13:47:00
C575511,2011-11-10 10:33:00
C575531,2011-11-10 11:12:00
C575537,2011-11-10 11:14:00
C575565,2011-11-10 11:22:00
553551,2011-05-17 16:23:00
553406,2011-05-17 08:38:00
C575575,2011-11-10 11:44:00
C575577,2011-11-10 11:46:00
C575578,2011-11-10 11:48:00
C575580,2011-11-10 11:51:00
C575585,2011-11-10 11:57:00
C575588,2011-11-10 12:04:00
553567,2011-05-18 09:13:00
569550,2011-10-04 17:32:00
553579,2011-05-18 10:39:00
575928,2011-11-11 17:18:00
C575641,2011-11-10 14:03:00
C575171,2011-11-08 17:49:00
C575161,2011-11-08 16:25:00
553500,2011-05-17 12:58:00
555530,2011-06-05 11:46:00
C574946,2011-11-08 08:55:00
569522,2011-10-04 14:41:00
536541,2010-12-01 14:05:00
C574957,2011-11-08 09:57:00
C574999,2011-11-08 11:06:00
555580,2011-06-05 16:05:00
553422,2011-05-17 10:27:00
553465,2011-05-17 11:09:00
C575044,2011-11-08 12:07:00
C575052,2011-11-08 12:17:00
C575055,2011-11-08 12:22:00
C575056,2011-11-08 12:24:00
553466,2011-05-17 11:10:00
569539,2011-10-04 15:58:00
553467,2011-05-17 11:11:00
555561,2011-06-05 14:38:00
553474,2011-05-17 11:29:00
C575142,2011-11-08 15:36:00
575946,2011-11-13 11:50:00
C575153,2011-11-08 16:15:00
555534,2011-06-05 12:12:00
C575157,2011-11-08 16:19:00
C575158,2011-11-08 16:20:00
C577509,2011-11-20 12:46:00
555285,2011-06-02 09:38:00
C577614,2011-11-21 10:18:00
C580522,2011-12-04 14:59:00
C579992,2011-12-01 11:21:00
C580056,2011-12-01 13:12:00
C580072,2011-12-01 14:02:00
C580099,2011-12-01 15:06:00
554495,2011-05-24 14:18:00
C580171,2011-12-02 11:42:00
C580174,2011-12-02 11:45:00
554951,2011-05-27 14:48:00
569863,2011-10-06 14:44:00
569872,2011-10-06 15:05:00
C580392,2011-12-04 10:46:00
554945,2011-05-27 14:12:00
C580747,2011-12-06 09:46:00
C580641,2011-12-05 12:52:00
C580649,2011-12-05 13:20:00
554524,2011-05-24 17:18:00
C580698,2011-12-05 16:12:00
C580701,2011-12-05 16:25:00
C580702,2011-12-05 16:26:00
C580707,2011-12-05 16:32:00
C580708,2011-12-05 16:33:00
554534,2011-05-24 17:34:00
554631,2011-05-25 11:35:00
554633,2011-05-25 11:44:00
554953,2011-05-27 14:49:00
575338,2011-11-09 14:15:00
554369,2011-05-24 10:34:00
569818,2011-10-06 12:11:00
554284,2011-05-23 14:14:00
C579903,2011-12-01 08:41:00
575332,2011-11-09 13:53:00
C579905,2011-12-01 08:44:00
C579906,2011-12-01 08:46:00
C579907,2011-12-01 08:48:00
575658,2011-11-10 14:31:00
C579912,2011-12-01 08:54:00
C579913,2011-12-01 08:55:00
554967,2011-05-27 16:23:00
C579915,2011-12-01 08:56:00
C579918,2011-12-01 08:58:00
C579919,2011-12-01 09:00:00
C579923,2011-12-01 09:06:00
C579924,2011-12-01 09:13:00
C579925,2011-12-01 09:16:00
C579928,2011-12-01 09:29:00
554357,2011-05-24 09:26:00
C579931,2011-12-01 09:39:00
C579932,2011-12-01 09:42:00
C579933,2011-12-01 09:44:00
C579934,2011-12-01 09:44:00
C579935,2011-12-01 09:46:00
554932,2011-05-27 13:24:00
554639,2011-05-25 12:00:00
C579895,2011-12-01 08:27:00
C581384,2011-12-08 13:06:00
C581121,2011-12-07 12:28:00
C581124,2011-12-07 12:38:00
C581128,2011-12-07 12:46:00
570017,2011-10-07 10:09:00
C581162,2011-12-07 14:32:00
575433,2011-11-09 15:54:00
575525,2011-11-10 11:06:00
536369,2010-12-01 08:35:00
554868,2011-05-27 10:52:00
C581323,2011-12-08 11:53:00
554710,2011-05-26 10:37:00
554776,2011-05-26 11:43:00
569873,2011-10-06 15:05:00
C581393,2011-12-08 13:14:00
569906,2011-10-06 16:34:00
554841,2011-05-26 17:21:00
554791,2011-05-26 12:12:00
C581463,2011-12-08 18:56:00
554792,2011-05-26 12:38:00
575498,2011-11-10 09:52:00
C581470,2011-12-08 19:28:00
C581484,2011-12-09 09:27:00
575497,2011-11-10 09:10:00
C581568,2011-12-09 11:57:00
536371,2010-12-01 09:00:00
C581106,2011-12-07 12:14:00
C581100,2011-12-07 11:44:00
C581071,2011-12-07 11:27:00
554642,2011-05-25 12:19:00
554930,2011-05-27 13:17:00
C580767,2011-12-06 10:52:00
C580768,2011-12-06 10:54:00
C580769,2011-12-06 10:55:00
C580770,2011-12-06 10:56:00
C580773,2011-12-06 11:05:00
C580805,2011-12-06 11:23:00
C580821,2011-12-06 11:32:00
554647,2011-05-25 12:39:00
536380,2010-12-01 09:41:00
C580886,2011-12-06 12:25:00
C580912,2011-12-06 13:37:00
C580913,2011-12-06 13:41:00
554649,2011-05-25 12:46:00
C580918,2011-12-06 14:01:00
554924,2011-05-27 12:54:00
536374,2010-12-01 09:09:00
575582,2011-11-10 11:55:00
C580970,2011-12-06 15:01:00
575415,2011-11-09 15:51:00
C580989,2011-12-06 16:42:00
575579,2011-11-10 11:49:00
C579896,2011-12-01 08:27:00
575675,2011-11-10 15:07:00
C577683,2011-11-21 10:51:00
C578259,2011-11-23 13:02:00
570124,2011-10-07 13:11:00
554060,2011-05-20 16:55:00
554061,2011-05-20 16:56:00
C578131,2011-11-23 10:49:00
C578132,2011-11-23 10:50:00
554063,2011-05-22 10:27:00
C578142,2011-11-23 11:04:00
570119,2011-10-07 12:45:00
C578148,2011-11-23 11:11:00
C578164,2011-11-23 11:34:00
C578257,2011-11-23 13:00:00
569689,2011-10-05 14:56:00
554095,2011-05-22 12:51:00
536405,2010-12-01 11:32:00
569696,2011-10-05 15:36:00
C578282,2011-11-23 13:54:00
C578342,2011-11-24 09:15:00
569701,2011-10-05 15:56:00
536403,2010-12-01 11:27:00
C578368,2011-11-24 11:05:00
555104,2011-05-31 14:02:00
C578432,2011-11-24 12:20:00
554078,2011-05-22 11:38:00
C578673,2011-11-24 18:05:00
C578077,2011-11-22 16:18:00
C578061,2011-11-22 15:29:00
C578039,2011-11-22 14:13:00
569674,2011-10-05 14:01:00
C577688,2011-11-21 11:29:00
575200,2011-11-09 09:50:00
553952,2011-05-20 10:50:00
C577722,2011-11-21 12:35:00
C577731,2011-11-21 13:06:00
536463,2010-12-01 12:22:00
575203,2011-11-09 10:14:00
554007,2011-05-20 12:26:00
C577753,2011-11-21 14:40:00
575205,2011-11-09 10:18:00
554032,2011-05-20 14:04:00
